customer_age,customer_income,account_age_days,is_foreign_transaction,device_fingerprint_age_days,merchant_risk_score,transaction_amount,transaction_velocity_24h,is_fraud
65,37495.98851364227,219,0,50,0.3054161054102356,2474.770734480833,3,0
31,16989.830492750185,14,0,61,0.16842496120275027,1394.160805570202,1,0
33,18891.127321805772,1304,0,160,0.32232230767666736,1259.5190203264362,3,0
34,167743.86114006172,1016,1,27,0.24252924527325523,7320.342914161424,4,0
52,17743.47770421524,312,0,159,0.15772104297367068,1489.6505878994103,5,0
24,36794.36639480307,199,0,205,0.35219109752838734,2767.5882215670163,1,0
24,39322.67026056405,706,0,127,0.025657465525322262,2227.421920934696,6,0
31,36356.92301215897,399,0,24,0.3951919231539156,2149.6097689346097,3,0
27,41874.535162733984,900,0,305,0.3423868460380125,2608.3361657351793,1,0
55,161935.2069453848,13,0,131,0.11013617908356294,7006.9082990277475,3,0
54,40709.340679681,173,0,156,0.13370219322542842,2729.0690946372933,2,0
34,54003.69205743525,1500,1,111,0.2202592914201147,2820.9577658302396,3,0
39,28453.64665014854,6,0,5,0.3286137638335137,1816.687079024446,2,0
18,31063.61046430422,278,0,50,0.2572157464530655,1986.3079156490235,2,0
35,52779.02116772044,1360,1,7,0.2800464735734603,2635.5942636831364,3,0
60,111635.50528556945,91,0,160,0.26473894788573715,4967.927380786265,4,0
34,101806.50240162223,354,0,10,0.11301377093600176,4658.277823694743,2,0
25,2896.476307211361,633,0,12,0.5461448512515998,713.7260896013511,3,0
62,9484.497961814712,183,1,29,0.20358232450197405,1037.368145986375,3,0
25,191121.16506458836,105,0,8,0.16441199402831774,8518.779937278652,3,0
65,23711.64558495061,36,0,13,0.13525331291981985,1788.7836617064575,1,1
85,26708.230276465467,85,1,47,0.4240264381063945,1797.036933653405,2,0
40,22802.59139106371,129,1,21,0.17178459309842078,1450.6527738275336,3,0
60,12776.946066654686,545,0,20,0.29358021752498026,1188.2274617924254,2,0
18,19560.932496477195,531,0,16,0.21757253056433468,1659.9275393205135,1,0
18,23519.40897409517,1376,0,29,0.24515735984283074,1458.2491172164341,2,1
30,24311.004952747204,22,0,170,0.33283272044594564,1754.7834224554185,2,0
54,16589.940473577826,92,1,33,0.5411034593010411,1166.5733770124739,2,0
42,75618.49263755236,601,0,70,0.4079583729224041,3524.983572639073,2,0
39,33733.27764453335,460,0,59,0.30023844704242536,1856.0604375928924,2,0
22,40872.94830267682,137,0,46,0.1654224687705156,3132.97361639916,1,0
40,39039.62124527832,114,0,174,0.2530081512693126,2314.7343972250537,2,0
32,23893.941007557267,764,0,50,0.5397350238536514,2316.857147268733,4,0
28,20629.30410222573,355,1,0,0.11843979746962877,1798.6926059440511,1,0
26,11096.126353194308,136,0,80,0.22363662631786888,949.804682041728,1,0
44,64767.987683824205,391,0,117,0.3096682569326517,3170.586967586344,2,0
31,32264.64627071228,863,0,116,0.18112034465011725,1902.4524561028977,4,0
41,96849.67651198391,10,0,21,0.40628614988907436,4494.450340528357,3,0
18,49098.48189855627,663,0,5,0.22515806444381625,2660.963997984835,4,0
49,128560.1775168151,27,0,46,0.39633814566702846,6549.685732529605,3,0
45,26737.13434711799,170,0,177,0.2827037914511131,1999.8733980681377,2,0
38,16678.80354159906,41,0,30,0.38517021671812823,1545.2431715036214,1,0
44,160842.4659680135,558,0,110,0.2696893776014996,7086.674109668781,1,1
56,91372.85486364308,355,0,216,0.5157251801384929,4217.6386868245145,3,0
20,8190.924495668658,413,0,25,0.5023607785265418,1115.3627164244735,2,0
43,52404.02927195458,374,0,138,0.30529384977283497,2844.817809846236,3,0
22,63910.97658119507,59,0,102,0.4351710837557042,3087.663055638218,2,0
43,30369.89295516558,245,0,8,0.18787799883103595,1717.2344510936948,3,0
38,12989.686641934508,367,0,211,0.31635356580019397,1022.7951186963016,2,0
41,31299.384130298793,142,0,156,0.6930425436299371,2017.573715258492,3,0
54,42392.50637118022,51,1,26,0.4893858168986874,2798.2508841940958,2,0
54,20702.176714998663,699,0,40,0.41318724891753467,1376.6388409048163,2,0
58,64621.03883938214,1385,1,17,0.4718654619251054,3101.9663797819157,1,0
36,10039.847103468162,63,0,35,0.4397256886539923,1586.4514528943287,3,0
52,41819.34732869668,325,0,191,0.04047089663536751,2293.2459095141094,4,0
49,171479.45727950986,424,0,157,0.09043132672593181,8174.213874467706,4,1
36,58603.171504893224,86,0,137,0.33346020571699586,3562.665508135066,1,0
43,115461.47703118082,151,0,96,0.21687230029836105,5308.65479716798,4,0
40,32570.391549033127,4,0,117,0.025219801707536245,1874.9493989613359,1,0
62,42888.81344469437,437,0,26,0.06339398856175861,2325.6469024727307,3,0
54,25687.489573516457,75,0,43,0.17741862249357498,2972.8041239827926,2,0
36,26387.917334004564,77,0,60,0.16121287500059614,1676.286683984078,2,0
35,54508.08338755063,540,0,2,0.43390473962146014,3015.307142331564,5,1
56,17150.9071677115,195,0,5,0.08986165275265211,1552.6990089477074,4,0
62,70727.01101737484,109,0,161,0.5281961171422089,4068.007015077509,2,0
46,53653.89040011721,264,0,69,0.10526144033326384,3671.626710128687,1,0
51,13737.617601806529,25,0,28,0.10912793148764409,1148.3437941753418,3,0
61,78867.87592197498,40,0,167,0.13818585781141976,3901.8804147792143,3,0
39,195934.087527005,296,0,285,0.20824654378504195,8560.596005986048,2,0
43,73941.41146526058,113,0,195,0.1388122597618965,3481.8311622649053,4,0
49,7700.8120447829515,441,1,67,0.353998604748175,1109.4478626808982,1,1
35,242929.04225947557,65,0,166,0.40054278523535614,10277.50000140318,4,0
67,6175.352583362839,287,0,258,0.49574260363694816,814.829789326138,3,0
35,9193.54816206168,27,0,111,0.1665063651299198,968.1319080935563,1,0
42,8907.950089321175,612,0,9,0.2638042876954438,1425.8937795599595,1,0
70,29110.034253447593,440,0,25,0.3415084348842547,2513.37055515787,3,0
18,7664.295316542801,1247,0,9,0.2257248476961146,959.38603696058,3,0
45,6014.003964506183,30,1,23,0.33185584597727624,924.4535596049893,1,0
32,20764.784820378558,558,0,16,0.20931357447752222,1751.0608077930142,3,1
42,20179.70711439804,81,0,67,0.35265269584631226,1564.6714164360071,1,1
23,28318.49298113897,143,1,174,0.39216402618442686,1650.8171274587155,1,0
36,52613.28371348016,986,1,131,0.46346993794697977,2952.6905788557383,2,0
42,116298.43042593078,65,0,168,0.41919760244553633,5365.169764262167,2,0
45,35025.93142316742,585,0,158,0.3120437292881279,2305.550269272194,2,0
55,51307.9354862335,372,0,148,0.1580590950033362,2833.1219443210202,1,0
18,28368.78267147755,339,1,95,0.2223157834248201,1786.5639352487,2,0
40,91011.14414131863,107,0,59,0.35316818718258214,4645.840087585792,4,0
39,120854.38068442572,110,0,25,0.22869701482995475,5655.339795927813,3,0
41,22351.225836010086,1342,0,43,0.24819639355726184,1499.4546616827797,2,0
42,12235.423388414392,740,0,87,0.10112741810991265,1191.8998175374845,3,0
29,22381.220280052694,42,1,33,0.15702542785740298,1408.0276209552771,4,0
18,24655.991088902472,293,0,97,0.1186458294638016,1514.1255232842873,4,0
45,30026.57509768584,1006,0,8,0.15185938869173193,2795.2352326611426,1,0
27,36007.17510980623,218,0,331,0.5188955004169576,2174.7993319865345,2,0
48,30086.02369315128,189,0,107,0.10470689154904957,1717.8558630536643,2,0
27,13024.538719170941,474,0,14,0.49291951202714146,1063.6692432731768,2,0
52,29353.535054670807,2,1,50,0.07165054244784891,2139.6141027765234,2,0
41,44862.48048007999,60,0,8,0.16461247471711943,2569.4004026183748,1,0
42,120098.93268821102,308,0,16,0.27922789262379155,5438.6601944829235,2,0
38,22585.419447820423,739,0,60,0.2463961215115333,1529.2902132284473,5,0
35,35042.18567010676,386,0,98,0.09330378170234047,2031.7687874798291,1,0
38,32197.905870933864,96,0,125,0.6797142313706728,2015.3076797460867,2,0
59,23531.084766816857,29,0,181,0.43161611341184913,1551.5130107328905,3,0
18,24035.89985914918,5,0,14,0.04584381464029833,1558.9065209638336,1,0
32,8020.741092150146,657,0,51,0.5640293542457234,1001.2890592415164,1,1
57,50880.07540894895,551,1,1,0.24861965347469778,3781.096517306153,3,1
54,60719.80736986662,178,0,79,0.37266769972528163,3242.9701899324787,2,1
62,25530.97609211091,572,0,68,0.15842378844627686,1551.3559154044044,3,0
41,52995.826946321766,605,1,14,0.1739059777730745,2907.852118509335,3,0
22,8836.540715457406,429,1,125,0.12783877094315274,1103.1975580436358,1,0
25,115864.40596378838,8,1,2,0.3984830450640198,5465.405527721028,1,0
37,19182.22041312531,110,0,99,0.15242595660052952,1452.8457292420144,3,0
53,28773.079991997733,230,0,87,0.12130886045873499,1728.0218806979794,3,1
38,74438.79436282997,177,0,82,0.12949752825898136,3519.5676574970007,3,0
37,11139.61726527377,106,0,10,0.615300055774734,1100.9419651608603,2,0
47,24203.28483105612,328,0,34,0.2552915850579564,1611.4110842161597,1,0
42,19892.53137976949,40,0,553,0.232675468256268,2027.9203077806387,2,0
35,54956.12855307523,768,0,148,0.28293708375965426,2988.033577491741,1,0
26,16722.427956593652,182,0,143,0.03562982087405393,1233.4683067726892,3,0
56,65203.10516105224,129,0,52,0.17801761025129814,3425.563880540612,4,0
57,43624.31041657736,795,0,57,0.07988363764941905,2303.339182571448,2,0
26,10217.715999836459,142,0,95,0.5223164299963492,1210.7898499280118,1,0
35,69842.44839238652,971,1,43,0.570747966074576,3396.8622096457407,3,0
52,158568.45076496422,2117,1,201,0.3164447204261005,7708.535270493736,1,0
24,17228.904658644824,155,0,241,0.321709953677,1202.7530236449606,5,0
47,23635.713973739606,3,0,52,0.4237992279004918,1959.1810296578847,3,0
37,12627.591843571268,344,0,12,0.11316467377829198,1253.5556502820198,1,0
23,34056.28179369701,178,0,96,0.16886723694353054,1865.9741940611584,1,0
68,85419.90379913857,258,0,46,0.49625446751111707,4311.54871558162,2,1
36,20719.250544015562,38,0,12,0.30114869245989273,1492.108835932042,2,0
49,17060.715519600064,473,0,77,0.2555043668079697,1221.0330059575565,3,1
25,98772.12085516314,173,0,117,0.12253354171098588,4663.035821768302,2,0
65,19390.481703806487,1121,0,85,0.6263895307022233,1458.8175719023425,2,0
71,20195.818920356585,400,0,3,0.3506286867973599,1610.7185259264047,2,0
19,29545.471117112167,209,0,4,0.14651038799516092,3077.3593654887336,1,0
39,8888.361637625556,95,1,53,0.2901385657610408,983.5435755620117,2,0
61,18197.770769010884,300,0,84,0.3786567741197337,1324.2864571263835,5,0
34,158809.0486453463,186,0,35,0.01935661017908664,7011.7158161401485,2,0
48,63466.00789449883,138,0,51,0.3350593366891089,3414.1996488362934,2,0
18,58445.270520749764,919,0,83,0.5860698105621411,3406.579788343226,2,0
30,59111.55412065221,46,0,153,0.2578457972257574,3167.7949774253266,5,0
46,59242.32739913907,287,0,11,0.18817496409287374,3057.4689956123866,1,0
33,25879.429984768103,46,1,45,0.2565658804370472,1988.2634106388748,3,0
36,33973.18691856158,371,0,58,0.19876068856982906,1869.1751311254027,5,0
19,48191.876459868276,218,0,197,0.2105231022164284,2577.5302235856097,2,0
51,24633.738511058895,55,0,66,0.223746966434882,1980.73113673275,3,0
21,103547.35247663791,179,0,86,0.5184774382519204,4777.4353970830125,1,0
65,9334.613873929116,122,0,60,0.3004297282988143,1024.891973391982,2,0
31,28107.53469935929,182,0,129,0.3384344643797311,1959.3552517221697,1,0
54,87963.25652475275,835,0,4,0.6326088389216162,4332.0570505637625,1,0
52,80453.8933498103,172,0,202,0.2598362058026479,3791.691865022406,2,0
27,24299.771867038842,338,0,73,0.2504246662203257,1537.2571697002404,4,0
33,46595.421995283315,445,0,222,0.1833463032224223,2532.6629432321984,2,1
35,46259.1554751583,166,0,293,0.3282539120662939,2798.356273177527,5,1
36,206729.9276781904,107,0,397,0.4727329362228917,8843.135707714177,4,1
22,19154.182919995255,402,1,0,0.4489517620663981,1344.2522482874908,1,0
50,42897.94220047317,773,1,109,0.26844763665997357,2952.2191218183193,3,0
31,26038.509084930058,212,0,26,0.07104521349571635,1685.7398457245517,1,0
40,122934.43974726848,716,0,74,0.228179862529241,6617.686219271108,2,0
57,32497.268179525996,0,0,290,0.12382143724745819,2353.777181569514,1,0
50,22091.911352158022,702,0,27,0.13223552813908504,2149.6064838345537,2,0
32,65530.018120367495,331,0,302,0.13823110554646045,3684.6759126453335,1,0
57,19181.697364303793,189,0,23,0.49180870086058476,1795.6492846633828,3,0
51,42179.756767853294,197,0,51,0.28237200063630297,2238.0468660162046,2,0
31,62092.62268698219,660,0,296,0.39153166059883004,3011.562619377665,1,0
34,9080.187006033919,124,0,17,0.7392786172977818,1454.1284389767734,2,0
57,18933.591661494393,316,0,11,0.1959011797339231,1574.7341763713468,1,0
53,167614.71684463485,241,1,139,0.1873423043626689,7363.917350033078,6,1
19,43322.88419032674,569,0,109,0.3197726495443024,2509.357076014389,3,0
26,14604.792689957885,502,0,65,0.2812788584258918,1367.0160238377857,3,0
52,40733.51086216162,231,0,14,0.28015806365561613,2484.2194215042787,2,0
24,8115.140646811428,700,0,302,0.39245797636974317,829.6440439082,3,0
54,41461.147447991796,89,0,20,0.5991296022634153,2773.8658393392784,2,0
71,49772.89596446137,307,0,79,0.6241022219572308,2643.9678866380664,1,0
47,33847.272184808164,6,0,129,0.23538393409845157,2021.633529755363,1,1
28,19998.602746602766,41,0,54,0.49575706256015334,3749.193105685197,4,0
44,151717.49849856706,293,0,52,0.440157154785745,7295.404803699287,3,0
57,27850.89459684489,545,0,35,0.686848155430441,1714.2136276645238,3,0
43,7988.474811444658,643,0,178,0.19237306097599968,821.486981892559,1,0
49,31849.80071372344,213,0,22,0.5158962630300836,1861.863547545709,2,0
30,92635.09321666659,636,0,116,0.21861164001279887,4662.118069189192,3,0
31,132569.61550450805,36,0,27,0.2150557097285203,6466.07883588275,3,0
55,4202.151395274326,29,0,74,0.2149694260370485,1234.959321613862,1,0
31,18613.679567773466,114,0,94,0.13027585820694637,1390.8860953330545,1,0
18,26910.618651811532,1100,0,18,0.3906101520042384,2053.5395326490775,3,0
37,41463.59809535182,364,0,55,0.10190567366152944,2399.239299991842,1,1
46,12208.384638348713,1458,0,134,0.5901957361499501,1073.001736099398,2,0
57,56618.88982156855,798,1,127,0.229732387424656,3316.7743080494397,5,1
66,76295.212589362,429,0,109,0.33624563881840674,3970.02394006653,2,0
43,17901.770664020736,28,0,73,0.4298177172730395,2214.1223836916292,3,0
51,34965.51114664861,208,0,198,0.3988680409063395,2740.877191974918,1,0
43,69676.01298652057,394,1,46,0.15230035054725888,3910.378840510678,3,0
47,149478.63242905296,635,0,84,0.08714764266509546,6813.273958025363,1,0
39,84485.06215736893,42,0,105,0.35114323319017143,4176.702662787015,2,0
47,23929.480256793293,68,1,41,0.287596503674452,1589.5106527866697,2,0
31,52192.52866108112,375,0,126,0.22115651646977144,2831.965788699654,2,0
71,30093.172747827884,384,0,28,0.48639564722212375,2117.285690012256,1,0
18,19939.246791557365,56,0,13,0.2808887202084002,1469.681149596544,2,0
50,53993.30663501645,70,0,118,0.15981478787354353,3491.2370431191093,3,0
46,53550.482888628285,1438,1,22,0.21272146874401232,2667.2191586664526,3,1
47,36096.10507420402,49,0,197,0.09445613308202638,2148.3570661056992,2,0
24,80963.59221568103,118,0,33,0.4313166392867649,3786.078480429546,2,0
18,28949.531362087444,69,0,24,0.1128751560932078,1897.541821206632,1,0
51,33745.30931220229,341,0,51,0.3179743951724829,1949.1850341255824,1,0
62,42521.50549510689,247,0,57,0.23326231608462708,2286.0674081491666,1,1
45,46978.43915696123,458,0,115,0.242644044092341,2379.211443196598,3,0
54,17340.679237194465,9,0,99,0.23400029090107066,1449.0140925314781,2,0
35,164363.13358511482,103,0,399,0.4540018703628649,7480.974981623928,1,1
46,62186.01557556764,370,0,34,0.07595031534903919,3276.7956162137393,2,0
60,36365.203115187884,66,0,146,0.493461143138006,2051.324395079933,1,0
37,36992.4317449983,95,0,128,0.13741899622173112,2422.4722884308335,2,0
59,34175.961832076915,117,0,152,0.3610307288172219,1992.9760157354215,3,0
18,116955.13862060424,171,0,25,0.044374513952047605,5254.682768285721,4,0
32,78163.48290200827,22,0,9,0.10822600095076287,3843.766209204116,2,0
50,60346.605841824516,105,0,16,0.26217612448705235,2945.0451227953236,2,0
70,263676.9241384754,503,0,126,0.13312811242200667,11237.246000034527,4,0
42,58315.59545004474,372,0,37,0.08231716735702584,2847.311521029888,3,0
26,17678.925856771537,338,0,39,0.19048889989983633,1594.5788222931055,1,0
70,65660.08818740556,72,0,181,0.16530090516142126,3272.0722596655537,2,0
40,55632.47068457527,233,0,118,0.22049583549378776,2932.704042648923,2,1
51,110184.2276242537,562,1,92,0.09933116672859749,5029.535876059483,3,1
36,65930.1016694273,303,1,105,0.21984023355699137,3463.92025363171,2,0
44,40553.0407306234,898,1,5,0.1674304329334304,2952.543189897894,5,0
33,78521.15770026989,86,0,79,0.14731774585808968,3992.464239378913,2,0
75,9469.226016602966,472,0,40,0.015035475776584144,1226.8255491186428,1,0
59,53276.34394894005,112,0,7,0.3119643855446559,2862.65873642085,3,0
68,57339.188580220754,254,0,263,0.4178213870655441,3150.4038346515476,1,0
30,12496.521016619243,62,0,14,0.36857595214880023,1378.4394660908301,2,0
18,40098.58372988432,181,0,273,0.2734056077767263,2393.0812207460804,3,0
37,21371.676374533974,379,1,15,0.20404531412229904,1415.3635753329868,1,0
79,25594.351743588864,590,0,43,0.24995472534832133,1943.8630063967041,3,1
37,76050.98550604442,6,1,6,0.06052241712426864,3745.745737688181,4,0
57,15895.382238182632,992,0,44,0.3321242987164081,1231.1253789303187,2,0
26,30288.098886846823,170,0,27,0.49027270829869485,1733.8070055342503,1,0
29,17306.476376092272,828,1,19,0.24649402733197429,2365.6432155561397,4,0
40,43493.597540683986,1153,0,210,0.5628739492233937,2391.933993611601,3,0
73,47451.62415461311,497,0,76,0.2913024823990345,2455.426120223866,2,0
58,12956.109612219801,62,0,75,0.5372023047993075,1128.3050440932345,3,0
18,27638.737764173595,152,1,43,0.13063878615404745,1664.7601628152017,3,0
52,31234.17881597578,580,1,162,0.34346436174439393,2524.244928913402,3,0
24,39867.675674182385,120,0,95,0.5496617667845392,2137.53542076057,2,0
31,77539.01229833356,164,0,22,0.3586571391379929,3883.129485589902,2,0
49,16885.781120005326,218,0,92,0.1502344304400207,1624.2782318230256,3,0
62,26204.908756219644,113,0,49,0.300317872565244,1556.6315864005155,2,1
62,103611.14534833572,1176,0,40,0.07316430562425266,4816.115303247524,2,0
46,67909.80122873174,110,0,60,0.3002735356876425,4064.7309134336297,3,1
47,16819.203142800983,222,0,98,0.10684597858522636,1593.1521038569801,1,0
62,33144.762121041895,431,0,0,0.1917345131886174,2007.693499632452,1,0
18,50635.73354112772,356,0,80,0.40931670380086604,2890.333828381336,2,1
69,73846.42224707443,347,0,11,0.4738846446181384,3827.7407895588494,2,0
30,46887.11083313751,137,0,126,0.36807269543949134,2461.8962520836794,2,0
45,50384.25332417247,344,1,50,0.21071728678145413,3340.204628138249,3,1
34,51355.57608150963,335,0,35,0.2194383513660966,2619.9756460962,3,1
24,37634.92829272833,729,0,4,0.1389232580868872,4253.516588689441,1,0
48,10235.596970804076,275,0,101,0.13333901537612589,1218.3589379171997,3,0
45,24283.13515002703,99,0,8,0.4050123240377117,1624.4289751362026,3,0
40,97697.22365654273,35,0,112,0.1532666066156548,4850.382882738208,2,0
39,72366.84696523553,300,1,208,0.16394263718627095,3859.8836483968753,3,0
64,35878.423505808234,243,0,34,0.32193206419677173,2222.9162450587764,3,1
74,29891.61763209358,391,0,64,0.5033748271643159,1988.2327599547639,2,0
60,20062.1529283693,615,1,5,0.21802250093315292,1323.5527890741455,4,0
46,18188.03549759251,408,0,144,0.20470726788617702,2671.1960063403094,2,0
18,77505.80966721378,858,1,83,0.1929527832875844,3656.6189360884446,1,0
51,28193.518455677786,950,0,35,0.2613393901555106,2200.8184446378227,3,1
52,45995.52825198959,50,0,227,0.3520754749604492,2347.358247141481,2,0
53,248975.30291842873,486,0,79,0.06580058976776786,10526.113406448807,1,0
24,39389.31760901107,79,0,65,0.3335379979918704,2084.701081436678,2,0
54,19875.47566701207,229,0,21,0.40658465208016686,1546.6643267078455,3,0
65,73184.16304382608,203,0,81,0.2831217341404218,3935.1837956109325,4,0
27,85916.99404634167,214,0,47,0.41565031646285866,4211.087589714166,4,0
52,7675.152019729997,211,0,10,0.17282943738644754,957.7425972095178,2,0
29,98522.1201336812,45,0,103,0.4378342869017827,4672.391292532431,3,1
40,17649.03998204471,10,1,42,0.22116465578932082,1386.2431181318925,2,0
27,132013.24403121104,181,0,121,0.33866968140355297,5852.985876908634,4,0
36,100736.68967417719,164,0,171,0.22460566128327772,4538.3101848825045,2,0
36,40285.9325144491,642,0,22,0.4408481959734472,2214.5799711213745,4,0
48,18469.26549392124,504,1,28,0.6938067238211703,1837.513053237013,1,0
55,87468.16604706878,46,0,168,0.2917630345184859,4174.688299356876,3,1
60,50792.13043183084,188,0,20,0.18993625491361435,2609.7022700713906,5,0
32,19552.429166771464,192,0,86,0.5060286671064613,1345.0302135363572,2,0
47,55224.10884261729,15,0,5,0.4586277546371021,2789.708882285216,2,0
25,14718.727711648005,196,0,0,0.4467551837834463,1192.0699448578184,3,0
40,45009.11945713117,2,0,435,0.1957595938779724,2391.378584364372,3,0
42,45704.87467571963,12,0,296,0.13163774242323684,2963.56814831966,2,0
28,53226.95109604697,616,0,176,0.3453888516785788,2837.9163928503835,1,0
50,95656.51472412482,988,0,408,0.37498986255961886,4379.498625587373,2,0
39,24440.642378047414,314,0,74,0.11432703595349353,1843.0257739702738,4,0
44,21768.269369402176,348,1,40,0.25958598154489937,1389.7062995245142,2,0
60,37113.462716032634,165,0,18,0.25440006400077664,2335.2305777399893,2,0
35,69720.34888069188,256,0,32,0.1102326406100762,3323.1374562821456,1,0
54,30708.06792749415,295,0,128,0.3182954844519918,1790.4886682594502,2,0
63,10041.157407787616,262,1,60,0.2755298305427213,1150.0385176477448,2,0
62,29412.740607920543,567,0,45,0.18633095453434448,1911.405634718373,3,0
39,41244.10241791429,328,0,13,0.1054794658952073,2364.4763339278793,4,0
27,19493.68618899654,879,1,19,0.4223493250350403,1606.7634913669513,2,0
31,5537.554159237843,181,0,335,0.15082058175166083,793.7587880620106,2,0
18,46598.75927313836,309,0,35,0.4004529446273303,2625.805400100924,4,1
52,12751.75912916615,1354,0,42,0.2782141265849758,1831.434291408713,2,1
53,78771.12707581835,131,0,122,0.09267680658942412,3928.3593554038216,1,0
43,229350.20550950465,347,0,260,0.0970510303192402,10095.526611895404,3,0
21,17761.51858793694,301,0,68,0.08121225189439182,1222.4947250134405,2,1
36,48118.889598097165,454,0,11,0.22556906341442406,2528.960748068239,2,0
62,46130.08962844085,790,0,57,0.14762059472941724,2452.106944769527,2,1
51,10637.563825450186,1098,0,7,0.4557164171924043,1744.939154942993,2,0
53,5225.142170793145,747,0,54,0.40637833331454987,815.7179260901959,3,0
85,12276.30348620781,292,1,77,0.07414460679619357,1090.9579493394087,2,0
46,28486.347881058315,654,0,37,0.19183558051600388,2793.6530994784816,2,0
18,255482.46809590692,731,0,240,0.16903364572987237,10909.891750782137,7,0
25,57426.120106072194,588,0,151,0.3939255379416548,2838.5105715363015,2,0
46,17900.104183606203,7,0,192,0.18129373693419096,1306.7720314478338,3,0
42,17763.159895493623,146,0,64,0.12412653394555356,1486.699054283449,1,0
39,20998.378408376455,625,0,92,0.16921270893756218,1452.4100135545598,1,0
39,8076.9307543786845,259,0,68,0.2381229146527965,1672.6621174445118,2,0
30,17889.60558404615,202,0,110,0.23794331836478302,1231.5624643708966,1,1
47,52510.55486659954,266,0,129,0.4825297845454878,2896.24688273801,1,0
62,30298.556898322346,879,0,32,0.5112297569767961,1902.8434463334618,3,0
67,26201.36107654931,203,1,116,0.5066094656198872,1576.9348891646366,2,0
67,70762.39378752935,798,0,6,0.17562940308407862,3398.2912447754275,5,0
27,14744.01329178485,41,0,8,0.28160729509297905,1122.8658380223537,6,0
41,51161.52300434103,30,0,147,0.11533769301973364,2896.0867162110617,1,0
37,14583.04301757789,303,0,83,0.21393097336451145,1193.3271454474443,2,0
50,70585.8347243345,122,0,124,0.30679090986831403,3336.164794400263,3,0
40,38224.68579043985,488,0,55,0.4771630356983814,2263.114606609405,1,0
38,41397.42185896692,77,0,313,0.07839034486722479,5863.4918739148125,5,1
63,32606.44200524637,138,0,24,0.12091703092772205,2403.7678047043564,2,0
43,56129.88929990919,921,0,180,0.08711443915813477,3052.456731280167,1,0
43,18350.804593248144,44,0,23,0.10672626535723756,1799.0071736486912,3,0
48,81536.52656382477,19,1,102,0.3909185077700321,3910.0020195221405,1,0
52,29582.579812349584,129,0,57,0.4449016356660359,1872.1900652656318,2,0
52,53918.23863641362,338,0,265,0.31109018608465516,2828.9669461569124,3,0
65,61558.55328296106,91,0,41,0.3675759571218934,2970.8974567798496,2,0
22,19691.921246747246,259,0,51,0.23370424484305097,2162.475342340833,1,0
46,53926.8268857427,56,0,56,0.41166932507608056,2980.509927803089,1,0
40,20021.315740527694,142,0,131,0.4073374724741776,1501.4060581466845,1,0
37,10176.535373975912,177,0,174,0.6152376976894887,1212.2359508159439,2,1
53,42386.41093251257,0,0,36,0.13938963162163492,2327.039163643172,4,1
61,205084.86722152933,485,0,127,0.17629519400722793,8714.211066688587,1,0
33,21503.54269730641,1019,0,30,0.08180797991105354,1460.457935556207,2,0
67,54680.50537269304,1128,0,167,0.3350284749404226,2729.9263372269274,2,0
20,69921.28474682168,41,0,33,0.11626437603228955,3748.590088542406,3,0
50,14361.681865228358,377,0,18,0.037896777750907044,1340.94006782551,2,0
28,22142.404208221957,835,0,18,0.19665730787944222,1391.8317115312775,2,0
32,98681.5572097297,384,0,74,0.4244481119960591,4505.306748998761,4,0
42,61334.026819590465,42,0,85,0.5800811775099002,3261.967906938451,1,0
36,38419.50101494864,35,0,9,0.2520493666778337,2124.529955250087,1,0
18,10285.487298163895,30,1,48,0.20265911127689007,916.4164475115024,1,0
51,22885.883924832608,707,0,249,0.3545592944549133,2754.0912183981163,4,0
53,55080.34553274078,446,0,43,0.25324297077159774,2880.0318349995287,1,0
39,2937.1098631235695,1304,0,54,0.31525728435192046,677.6666284567917,2,0
38,69540.08576316223,73,0,129,0.08603612057666025,3430.3730273580622,5,1
36,89810.75404549285,311,0,216,0.3011428868831802,4441.661836785739,1,0
18,153324.98167879725,345,0,132,0.3939087818306641,6849.012578175163,3,0
18,100615.41455022569,848,1,23,0.059115917557819204,5180.282093993495,1,0
54,50055.527458922115,289,0,44,0.0441440252314532,2566.2619992983837,2,1
57,67700.7682088961,13,0,4,0.08776516910705057,3355.1871239068614,2,1
50,27311.633754515402,487,0,84,0.3459138510492556,1636.8367975063954,2,0
47,23343.352037048815,543,0,64,0.36978543713470663,1557.1382290536358,1,0
53,51538.24394888467,1388,0,28,0.29231433349540986,2607.8094884604557,2,0
52,18794.90472147798,213,0,163,0.14847442186473084,1292.0776657150761,7,0
30,25800.65535684749,60,0,71,0.17485498370452573,1545.2656041565806,6,0
45,209516.74392123026,1207,0,45,0.24939943524666225,9046.705803867146,2,0
37,20092.566773798168,316,0,132,0.23043435516414693,2284.5645083931577,4,0
37,43880.47214559075,572,0,58,0.1532272488537829,3860.078371114658,3,0
59,9903.952588339316,617,0,37,0.44553448386808053,1244.1475838937115,1,0
65,18808.41092953775,429,0,39,0.169984029047071,1800.2763865800148,2,0
18,18940.855454878747,157,0,31,0.09799493646166144,1345.3392561400208,4,0
38,32860.85970790382,57,0,21,0.2381359324691391,1902.7530780109014,4,0
37,17962.213421137323,224,0,137,0.3098753575057265,1890.9666316430144,6,0
59,28864.76553677885,357,0,113,0.33637900306038615,1959.7143872609106,4,0
20,24128.141715018955,484,0,10,0.258948052863121,2299.1117921183222,4,0
